Products Collection ID,Product ID,Variants Collection ID,Variant ID,Product Handle,Product Name,Product Type,Product Description,Product Categories,Main Variant Image,More Variant Images,Variant Price,Variant Compare-at Price,Product Tax Class,Variant Sku,Variant Inventory,Requires Shipping,Variant Weight,Variant Width,Variant Height,Variant Length,Variant Download Name,Variant Download URL,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Created On,Updated On,Published On
66c25bced6f79a015a9fd6ee,66d0c959e95d930e33a92655,66c25bced6f79a015a9fd6ef,66d0c95afaac3b3f98a06add,gold-lust-nourishing-hair-oil,Gold Lust Nourishing Hair Oil,Service,"This luxuriously light oil absorbs instantly to restore hair to its prime. Infused with a rich blend of jasmine, edelweiss flower, lychee, sandalwood, cassis and argan extracts, each protective drop penetrates the hair to deeply condition, strengthen and smooth – imparting intense nourishment and incredible shine. Works wonders on dry, damaged and color-treated hair…Liquid gold.",Repair & Restore,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0c92fdd45a4c991250bb1_Gold%20Lust%20Nourishing%20Hair%20Oil.webp,,$59.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 19:17:45 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:17:17 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,681c068cbb5846ffca687110,66c25bced6f79a015a9fd6ef,681c068ecb167c3253aa7669,gold-lust-repair-restore-conditioner,Gold Lust Repair & Restore Conditioner,Advanced,"Discover the fountain of youth for soft, shiny, ageless hair. Blending time-honored oils and extracts – cypress and argan – with our revolutionary bio-restorative complex, this ultra-hydrating conditioner softens and revitalizes, smoothing each cuticle to undo the damage of time (and style).",Repair & Restore,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6830abb2df50103b57b021ca_Screenshot%202025-05-23%20at%201.08.23%E2%80%AFPM.png,,$56.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu May 08 2025 01:19:08 GMT+0000 (Coordinated Universal Time),Fri May 23 2025 17:15:05 GMT+0000 (Coordinated Universal Time),Fri May 23 2025 17:50:56 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0b4752cbe33896519974b,66c25bced6f79a015a9fd6ef,66d0b4764afe686e41c7c178,gold-lust-repair-restore-shampoo,Gold Lust Repair & Restore Shampoo,Service,"Reawaken your hair to its glossiest, healthiest prime. This rejuvenating cleanser combines centuries-old healing oils and extracts—cypress and argan—with our revolutionary bio-restorative complex to balance the scalp and reinforce the inner strength of each strand.",Repair & Restore,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0b42656d30fb65333769c_Gold%20Lust%20Repair%20%26%20Restore%20Shampoo.webp,,$202.00,,standard-taxable,,,false,,,,,,,Size,Liter (33.8 oz),,,,,Thu Aug 29 2024 17:48:37 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:04:58 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0b4752cbe33896519974b,66c25bced6f79a015a9fd6ef,66d0b4764afe686e41c7c16a,gold-lust-repair-restore-shampoo,Gold Lust Repair & Restore Shampoo,Service,"Reawaken your hair to its glossiest, healthiest prime. This rejuvenating cleanser combines centuries-old healing oils and extracts—cypress and argan—with our revolutionary bio-restorative complex to balance the scalp and reinforce the inner strength of each strand.",Repair & Restore,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0b42656d30fb65333769c_Gold%20Lust%20Repair%20%26%20Restore%20Shampoo.webp,,$53.00,,standard-taxable,,,false,,,,,,,Size,Travel (2.5 oz),,,,,Thu Aug 29 2024 17:48:37 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:04:58 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0b4752cbe33896519974b,66c25bced6f79a015a9fd6ef,66d0b4764afe686e41c7c167,gold-lust-repair-restore-shampoo,Gold Lust Repair & Restore Shampoo,Service,"Reawaken your hair to its glossiest, healthiest prime. This rejuvenating cleanser combines centuries-old healing oils and extracts—cypress and argan—with our revolutionary bio-restorative complex to balance the scalp and reinforce the inner strength of each strand.",Repair & Restore,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0b42656d30fb65333769c_Gold%20Lust%20Repair%20%26%20Restore%20Shampoo.webp,,$85.00,,standard-taxable,,,false,,,,,,,Size,Regular (8.5 oz),,,,,Thu Aug 29 2024 17:48:37 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:04:58 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,681c080ac7b974fa5efd5044,66c25bced6f79a015a9fd6ef,681c080bfa0af7ef15aaa96c,gold-lust-restorative-night-creme,Gold Lust Restorative Night Creme,Advanced,"A restorative night crème for your hair. Powerful biomimetic lupine flower peptides and revitalizing eucalyptus extract harmonize in this leave-in nightly ritual to deeply repair and restore the hair while enveloping the senses in a soothing, tranquil aura. Hair is transformed into ultra-soft, silky locks with a youthful shine. Awaken to hair that is revitalized with every dawn.",Repair & Restore,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6830b176eb1ee0bee67664c3_402642-0.webp,,$72.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu May 08 2025 01:25:30 GMT+0000 (Coordinated Universal Time),Fri May 23 2025 17:34:19 GMT+0000 (Coordinated Universal Time),Fri May 23 2025 17:50:56 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0ca5fc8e9c5fcd4b8b82d,66c25bced6f79a015a9fd6ef,66d0ca5f3a73367eb020133d,gold-lust-transformative-masque,Gold Lust Transformative Masque,Service,"This truly modern remedy penetrates to rebuild each fiber with curative white tea, baobab, jasmine and our bio-restorative complex, improving elasticity and fortifying hair to rediscover its softness, body and inner brilliance. Restore overworked hair to its prime with each dose.",Repair & Restore,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0ca35b4545d5666b42bcd_Gold%20Lust%20Transformative%20Masque.webp,,$69.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 19:22:07 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:26:40 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0bb621593da6eb8868e29,66c25bced6f79a015a9fd6ef,66d0bb64754fac74f12bf83c,grandiose-hair-plumping-mousse,Grandiose Hair Plumping Mousse,Service,"Each luxe pouf gives hair an exaggerated sense of body and structure, without the slightest hint of crunch. All-day memory leaves styles supremely soft yet set, for hair that's thicker, fuller, larger than life.",Magnificent Volume,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0bb3d3f63c8dcfb6b3fe4_Grandiose%20Hair%20Plumping%20Mousse.webp,,$42.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 18:18:10 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:40:06 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,681c0824ff3c7d365e25457c,66c25bced6f79a015a9fd6ef,681c082596df413bcc10884f,hair-alchemy-fortifying-treatment-serum,Hair Alchemy Fortifying Treatment Serum,Advanced,"Discover hair’s ultimate strength. This treatment elixir combines our curative blend of chia seed, bio-fermented bamboo leaf and plant-based protein with phytoceramides and cotton seed extract to shield and fortify fragile strands. The sheer, fast-absorbing serum creates a protective veil around each hair fiber to improve tensile strength and elasticity while preventing breakage by strengthening from within to encourage length. Imagine invincible hair.",Hair Alchemy,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6830b1e5eb58bd817fab5581_401859-0.webp,,$66.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu May 08 2025 01:25:56 GMT+0000 (Coordinated Universal Time),Fri May 23 2025 17:36:15 GMT+0000 (Coordinated Universal Time),Fri May 23 2025 17:50:56 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,681c07cde49527edff1d0e04,66c25bced6f79a015a9fd6ef,681c07cea5cf4b79f6c5212d,hair-alchemy-heatless-styling-balm,Hair Alchemy Heatless Styling Balm,Advanced,"Style au naturel. This lightweight balm, formulated for fine-to-medium strands, defines heatless styles and air-dried waves alike. Our Curative Blend strengthens fragile hair while fermented yerba mate extract adds a healthy, glossy shine. Hair is left fortified, frizz-free, and touchably soft.",Hair Alchemy,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6830b0e2e5045b37035e68f3_402400-0_d0f32fdf-18eb-44af-b0ba-4f489347a9c3.webp,,$48.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu May 08 2025 01:24:29 GMT+0000 (Coordinated Universal Time),Fri May 23 2025 17:31:54 GMT+0000 (Coordinated Universal Time),Fri May 23 2025 17:50:56 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,681c06bfcb167c3253aaaf15,66c25bced6f79a015a9fd6ef,681c06bfba998e3fa3ff57aa,hair-alchemy-resilience-conditioner,Hair Alchemy Resilience Conditioner,Advanced,"Give hair a dose of strength, softness and vitality with this indulgently conditioning hair therapy. Our curative blend of chia seed, bio-fermented bamboo leaf and plant-based protein create a protective shield around strands to improve hair’s structural integrity and prevent breakage. A multi-action hyaluronic acid complex rehydrates from within to deliver a surge of moisture and increase elasticity. The result: smooth, strong, ultra-resilient hair.",Hair Alchemy,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6830aca6e087666900793123_401854-2.webp,,$55.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu May 08 2025 01:19:59 GMT+0000 (Coordinated Universal Time),Fri May 23 2025 17:13:15 GMT+0000 (Coordinated Universal Time),Fri May 23 2025 17:50:56 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0b4f2455b63f33b26a356,66c25bced6f79a015a9fd6ef,66d0b4f25afc37d79d37b7fc,hair-alchemy-shampoo,Hair Alchemy Shampoo,Service,"Build strength from within. For fragile, weak hair",Repair & Restore,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0b4cb17d7f63134f979fa_Hair%20Alchemy%20Shampoo.webp,,$52.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 17:50:42 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:05:34 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,681c089cc7b974fa5efdbcf2,66c25bced6f79a015a9fd6ef,681c089d3bd682a8aa48e495,hair-alchemy-strengthening-masque,Hair Alchemy Strengthening Masque,Advanced,"This buttery soft treatment masque replenishes and strengthens fragile strands. Intense hydration restores elasticity to brittle locks which helps prevent breakage, allowing hair to grow longer. Moisture-magnifying shea butter and yacón root quench and nourish weak hair, while our Curative Blend goes deep within the cortex to strengthen strands from the inside out. Recharge with the ultimate treatment for longer and stronger hair.",Hair Alchemy,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6830b324ff5e2e4070cfcd25_402113-0.webp,,$68.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu May 08 2025 01:27:56 GMT+0000 (Coordinated Universal Time),Fri May 23 2025 17:41:36 GMT+0000 (Coordinated Universal Time),Fri May 23 2025 17:50:56 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0bed2ac48f96d55bcbcd5,66c25bced6f79a015a9fd6ef,66d0bed2d661ec3507f3bbdc,impermeable-anti-humidity-spray,Imperméable Anti-Humidity Spray,Service,"This anti-humidity finishing spray shields hair from frizz on the sultriest of days (and nights), protecting sleek blowouts and perfect curls alike. Miami-tested.",Signature,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0beae51883a62c5734416_Imperme%CC%81able%20Anti-Humidity%20Spray.webp,,$44.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 18:32:50 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:31:49 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,66d0a600c3d8c2f92b42edab,66c25bced6f79a015a9fd6ef,66d0a6012974cf265b9c4205,intense-conditioner-for-moisture-control,Intense Conditioner for Moisture & Control,Service,"This deeper-than-deep conditioner instantly and intensely treats curly, coily and thick locks for damage repair and effortless detangling. Hair becomes ultra-soft, ultra-silky and smoother than ever. Now that's intense. For those with thick or curly hair textures.",Moisture & Control,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/66d0a5e3d2481d1ffcad5325_Intense%20Conditioner%20for%20Moisture%20%26%20Control.webp,,$52.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu Aug 29 2024 16:46:56 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:07:02 GMT+0000 (Coordinated Universal Time),Fri May 02 2025 19:46:47 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,681c08debb57a8dbb436b017,66c25bced6f79a015a9fd6ef,681c08df3d2d2737e9d8fe90,invisible-defense-universal-protection-spray,Invisible Defense Universal Protection Spray,Advanced,"Your daily dose of universal protection. This weightless mist shields hair from thermal damage up to 450°F, UV rays and pollution while imparting gentle moisture. Say goodbye to dryness, color fading, and frizz.",Signature,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6830b405a23481588a2f2b82_1200Wx1200H-401180.webp,,$44.00,,standard-taxable,,,false,,,,,,,,,,,,,Thu May 08 2025 01:29:02 GMT+0000 (Coordinated Universal Time),Fri May 23 2025 17:45:02 GMT+0000 (Coordinated Universal Time),Fri May 23 2025 17:50:56 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6943a0e7988a741f4718,66c25bced6f79a015a9fd6ef,686d69439c22ea0bfecde573,level-1-cool-black,Level 1 - Cool Black,Physical,"Deepest, most saturated shade. No visible warmth. Reflects minimal light. Rich, dramatic, and bold.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c3c4e9ddc0b0b19c682f_1.png,,$154.00,,standard-taxable,,0,true,1.5,,,,,,Length,22in | 2 wefts included,,,,,Tue Jul 08 2025 18:53:55 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6943a0e7988a741f4718,66c25bced6f79a015a9fd6ef,686d69439c22ea0bfecde570,level-1-cool-black,Level 1 - Cool Black,Physical,"Deepest, most saturated shade. No visible warmth. Reflects minimal light. Rich, dramatic, and bold.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c3c4e9ddc0b0b19c682f_1.png,,$122.00,,standard-taxable,,19,true,1,,,,,,Length,18in | 2 wefts included,,,,,Tue Jul 08 2025 18:53:55 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6943a0e7988a741f4718,66c25bced6f79a015a9fd6ef,686d69439c22ea0bfecde56d,level-1-cool-black,Level 1 - Cool Black,Physical,"Deepest, most saturated shade. No visible warmth. Reflects minimal light. Rich, dramatic, and bold.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c3c4e9ddc0b0b19c682f_1.png,,$200.00,,standard-taxable,,0,true,2,,,,,,Length,24in | 2 wefts included,,,,,Tue Jul 08 2025 18:53:55 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d4c8d021351bde8bc8be0,66c25bced6f79a015a9fd6ef,686d4c8dad649510f2a8707e,level-1-neutral,Level 1 - Neutral Black,Physical,"Deepest, most saturated shade. No visible warmth. Reflects minimal light. Rich, dramatic, and bold.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/686d63f18fb4a82768150708_level%201.png,,$120.00,,standard-taxable,,,true,2,,,,,,Length,24in | 2 wefts included,,,,,Tue Jul 08 2025 16:51:25 GMT+0000 (Coordinated Universal Time),Fri Oct 31 2025 17:17:50 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,686d4c8d021351bde8bc8be0,66c25bced6f79a015a9fd6ef,686d4c8dad649510f2a8707c,level-1-neutral,Level 1 - Neutral Black,Physical,"Deepest, most saturated shade. No visible warmth. Reflects minimal light. Rich, dramatic, and bold.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/686d63f18fb4a82768150708_level%201.png,,$120.00,,standard-taxable,,,true,1.5,,,,,,Length,22in | 2 wefts included,,,,,Tue Jul 08 2025 16:51:25 GMT+0000 (Coordinated Universal Time),Fri Oct 31 2025 17:17:50 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,686d4c8d021351bde8bc8be0,66c25bced6f79a015a9fd6ef,686d4c8dad649510f2a8707a,level-1-neutral,Level 1 - Neutral Black,Physical,"Deepest, most saturated shade. No visible warmth. Reflects minimal light. Rich, dramatic, and bold.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/686d63f18fb4a82768150708_level%201.png,,$120.00,,standard-taxable,,,true,1,,,,,,Length,18in | 2 wefts included,,,,,Tue Jul 08 2025 16:51:25 GMT+0000 (Coordinated Universal Time),Fri Oct 31 2025 17:17:50 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,686d6d177e61c7096f88727a,66c25bced6f79a015a9fd6ef,686d6d171d47de9f9fde7a64,level-10-lightest-blonde,Level 10 – Lightest Blonde,Physical,Very light blonde that still has a hint of warmth. Often used as a base for platinum or pearl tones.,Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c19fc35be1afb15e9503_10p.png,,$122.00,,standard-taxable,,4,true,1,,,,,,Length,18in | 2 wefts included,,,,,Tue Jul 08 2025 19:10:15 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6d177e61c7096f88727a,66c25bced6f79a015a9fd6ef,686d6d171d47de9f9fde7a61,level-10-lightest-blonde,Level 10 – Lightest Blonde,Physical,Very light blonde that still has a hint of warmth. Often used as a base for platinum or pearl tones.,Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c19fc35be1afb15e9503_10p.png,,$154.00,,standard-taxable,,0,true,1.5,,,,,,Length,22in | 2 wefts included,,,,,Tue Jul 08 2025 19:10:15 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6d177e61c7096f88727a,66c25bced6f79a015a9fd6ef,686d6d171d47de9f9fde7a5f,level-10-lightest-blonde,Level 10 – Lightest Blonde,Physical,Very light blonde that still has a hint of warmth. Often used as a base for platinum or pearl tones.,Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c19fc35be1afb15e9503_10p.png,,$200.00,,standard-taxable,,0,true,2,,,,,,Length,24in | 2 wefts included,,,,,Tue Jul 08 2025 19:10:15 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6d3a7e3518d3cf9fa2e2,66c25bced6f79a015a9fd6ef,686d6d3b012702de4188cd2e,level-11-platinum-blonde,Level 11 – Platinum Blonde,Physical,"The palest, most icy blonde. Nearly white with little to no warmth. Requires high lift and maintenance.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6904f453ecf98847243ea125_74e6e7e382d0ff5d7773ca9a87e6f6f8817a68a6.jpeg,,$200.00,,standard-taxable,,,true,2,,,,,,Length,24in | 2 wefts included,,,,,Tue Jul 08 2025 19:10:50 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 03:09:51 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,686d6d3a7e3518d3cf9fa2e2,66c25bced6f79a015a9fd6ef,686d6d3b012702de4188cd2c,level-11-platinum-blonde,Level 11 – Platinum Blonde,Physical,"The palest, most icy blonde. Nearly white with little to no warmth. Requires high lift and maintenance.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6904f453ecf98847243ea125_74e6e7e382d0ff5d7773ca9a87e6f6f8817a68a6.jpeg,,$122.00,,standard-taxable,,,true,1,,,,,,Length,18in | 2 wefts included,,,,,Tue Jul 08 2025 19:10:50 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 03:09:51 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,686d6d3a7e3518d3cf9fa2e2,66c25bced6f79a015a9fd6ef,686d6d3b012702de4188cd2a,level-11-platinum-blonde,Level 11 – Platinum Blonde,Physical,"The palest, most icy blonde. Nearly white with little to no warmth. Requires high lift and maintenance.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6904f453ecf98847243ea125_74e6e7e382d0ff5d7773ca9a87e6f6f8817a68a6.jpeg,,$154.00,,standard-taxable,,,true,1.5,,,,,,Length,22in | 2 wefts included,,,,,Tue Jul 08 2025 19:10:50 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 03:09:51 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,686d6a131c090aa5eca46684,66c25bced6f79a015a9fd6ef,686d6a14e39e5448d4bc7130,level-2-darkest-brown,Level 2 – Darkest Brown,Physical,Almost black but slightly softer. Still very deep with subtle brown tones in natural light.,Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6904f453ecf98847243ea125_74e6e7e382d0ff5d7773ca9a87e6f6f8817a68a6.jpeg,,$200.00,,standard-taxable,,,true,2,,,,,,Length,24in | 2 wefts included,,,,,Tue Jul 08 2025 18:57:23 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 03:09:10 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,686d6a131c090aa5eca46684,66c25bced6f79a015a9fd6ef,686d6a14e39e5448d4bc712e,level-2-darkest-brown,Level 2 – Darkest Brown,Physical,Almost black but slightly softer. Still very deep with subtle brown tones in natural light.,Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6904f453ecf98847243ea125_74e6e7e382d0ff5d7773ca9a87e6f6f8817a68a6.jpeg,,$122.00,,standard-taxable,,,true,1,,,,,,Length,18in | 2 wefts included,,,,,Tue Jul 08 2025 18:57:23 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 03:09:10 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,686d6a131c090aa5eca46684,66c25bced6f79a015a9fd6ef,686d6a14e39e5448d4bc712c,level-2-darkest-brown,Level 2 – Darkest Brown,Physical,Almost black but slightly softer. Still very deep with subtle brown tones in natural light.,Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6904f453ecf98847243ea125_74e6e7e382d0ff5d7773ca9a87e6f6f8817a68a6.jpeg,,$154.00,,standard-taxable,,,true,1.5,,,,,,Length,22in | 2 wefts included,,,,,Tue Jul 08 2025 18:57:23 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 03:09:10 GMT+0000 (Coordinated Universal Time),
66c25bced6f79a015a9fd6ee,686d6a4ea2676e2424bca5bb,66c25bced6f79a015a9fd6ef,686d6a4f52e81818c962c2c2,level-3-dark-brown,Level 3 – Dark Brown,Physical,Rich espresso or chocolate brown. Adds strong depth and contrast.,Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c39233a24916a4454407_3.png,,$122.00,,standard-taxable,,3,true,1,,,,,,Length,18in | 2 wefts included,,,,,Tue Jul 08 2025 18:58:22 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6a4ea2676e2424bca5bb,66c25bced6f79a015a9fd6ef,686d6a4f52e81818c962c2c0,level-3-dark-brown,Level 3 – Dark Brown,Physical,Rich espresso or chocolate brown. Adds strong depth and contrast.,Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c39233a24916a4454407_3.png,,$154.00,,standard-taxable,,0,true,1.5,,,,,,Length,22in | 2 wefts included,,,,,Tue Jul 08 2025 18:58:22 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6a4ea2676e2424bca5bb,66c25bced6f79a015a9fd6ef,686d6a4f52e81818c962c2ba,level-3-dark-brown,Level 3 – Dark Brown,Physical,Rich espresso or chocolate brown. Adds strong depth and contrast.,Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c39233a24916a4454407_3.png,,$200.00,,standard-taxable,,0,true,2,,,,,,Length,24in | 2 wefts included,,,,,Tue Jul 08 2025 18:58:22 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
66c25bced6f79a015a9fd6ee,686d6d99790592fd9d7d0bfe,66c25bced6f79a015a9fd6ef,686d6d9a3db14ebfe53d472e,level-3-level-10-highlights-and-level-7-lowlights,Level 3 + Level 10 Highlights and Level 7 Lowlights,Physical,"A rich, dark brunette base with soft platinum blonde highlights and medium blonde lowlights for contrast. This creates a dramatic, high-impact dimensional look with brightness and depth.",Nically Hair,https://cdn.prod.website-files.com/66c254c9a3d76f7428d258ec/6942c1232017d28a7dc4b852_3%3A7%3A10.png,,$154.00,,standard-taxable,,11,true,1.5,,,,,,Length,22in | 2 wefts included,,,,,Tue Jul 08 2025 19:12:25 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:28 GMT+0000 (Coordinated Universal Time),Wed Dec 17 2025 16:00:34 GMT+0000 (Coordinated Universal Time)
